ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
95640,11,2017,Gas- Residential,N,1691,57322,34
95640,12,2017,Gas- Residential,N,1700,120508,71
95641,10,2017,Gas- Residential,Y,375,6353,17
95641,11,2017,Gas- Residential,Y,378,12068,32
95641,12,2017,Gas- Residential,Y,380,23325,61
95642,10,2017,Gas- Residential,N,1998,45762,23
95642,11,2017,Gas- Residential,N,1999,82504,41
95642,12,2017,Gas- Residential,N,2004,145125,72
95648,10,2017,Gas- Residential,N,18507,318630,17
95648,11,2017,Gas- Residential,N,18516,658339,36
95648,12,2017,Gas- Residential,N,18556,1408176,76
95650,10,2017,Gas- Residential,N,2325,60883,26
95650,11,2017,Gas- Residential,N,2329,122281,53
95650,12,2017,Gas- Residential,N,2339,238117,102
95652,10,2017,Gas- Residential,N,232,4683,20
95652,11,2017,Gas- Residential,N,229,8211,36
95652,12,2017,Gas- Residential,N,227,14292,63
95658,10,2017,Gas- Residential,N,225,4815,21
95658,11,2017,Gas- Residential,N,227,10274,45
95658,12,2017,Gas- Residential,N,228,18240,80
95660,10,2017,Gas- Residential,N,8870,186361,21
95660,11,2017,Gas- Residential,N,8853,334202,38
95660,12,2017,Gas- Residential,N,8866,654644,74
95661,10,2017,Gas- Residential,N,10943,230766,21
95661,11,2017,Gas- Residential,N,10959,461140,42
95661,12,2017,Gas- Residential,N,10951,933664,85
95662,10,2017,Gas- Residential,N,9730,213615,22
95662,11,2017,Gas- Residential,N,9750,435093,45
95662,12,2017,Gas- Residential,N,9742,863168,89
95663,10,2017,Gas- Residential,N,286,5669,20
95663,11,2017,Gas- Residential,N,286,11218,39
95663,12,2017,Gas- Residential,N,284,20832,73
95670,10,2017,Gas- Residential,N,18508,384921,21
95670,11,2017,Gas- Residential,N,18546,714955,39
95670,12,2017,Gas- Residential,N,18547,1386880,75
95673,10,2017,Gas- Residential,N,4198,82731,20
95673,11,2017,Gas- Residential,N,4204,160838,38
95673,12,2017,Gas- Residential,N,4199,322686,77
95677,10,2017,Gas- Residential,N,9269,178134,19
95677,11,2017,Gas- Residential,N,9272,359435,39
95677,12,2017,Gas- Residential,N,9309,724061,78
95678,10,2017,Gas- Residential,N,15837,289453,18
95678,11,2017,Gas- Residential,N,15844,546429,34
95678,12,2017,Gas- Residential,N,15880,1119545,71
95681,10,2017,Gas- Residential,N,195,3445,18
95681,11,2017,Gas- Residential,N,196,6243,32
95681,12,2017,Gas- Residential,N,195,11875,61
95685,10,2017,Gas- Residential,N,1086,23290,21
95685,11,2017,Gas- Residential,N,1089,46399,43
95685,12,2017,Gas- Residential,N,1087,80507,74
95686,10,2017,Gas- Residential,N,298,5954,20
95686,11,2017,Gas- Residential,N,297,10262,35
95686,12,2017,Gas- Residential,N,295,18980,64
95687,10,2017,Gas- Residential,N,21448,347683,16
95687,11,2017,Gas- Residential,N,21477,707500,33
95687,12,2017,Gas- Residential,N,21477,1391680,65
95688,10,2017,Gas- Residential,N,11517,190493,17
95688,11,2017,Gas- Residential,N,11496,417889,36
95688,12,2017,Gas- Residential,N,11485,809129,70
95690,10,2017,Gas- Residential,Y,0,0,NA
95690,11,2017,Gas- Residential,Y,0,0,NA
95690,12,2017,Gas- Residential,Y,0,0,NA
95691,10,2017,Gas- Residential,N,11738,246246,21
95691,11,2017,Gas- Residential,N,11749,459067,39
95691,12,2017,Gas- Residential,N,11753,902480,77
95692,10,2017,Gas- Residential,N,1354,24702,18
95692,11,2017,Gas- Residential,N,1354,47266,35
95692,12,2017,Gas- Residential,N,1350,98605,73
95694,10,2017,Gas- Residential,N,2344,38308,16
95694,11,2017,Gas- Residential,N,2345,74466,32
95694,12,2017,Gas- Residential,N,2342,148216,63
95695,10,2017,Gas- Residential,N,11788,219752,19
95695,11,2017,Gas- Residential,N,11780,457394,39
95695,12,2017,Gas- Residential,N,11780,880854,75
95697,10,2017,Gas- Residential,N,141,2711,19
95697,11,2017,Gas- Residential,N,140,5649,40
95697,12,2017,Gas- Residential,N,139,9960,72
95698,10,2017,Gas- Residential,Y,0,0,NA
95698,11,2017,Gas- Residential,Y,0,0,NA
95698,12,2017,Gas- Residential,Y,0,0,NA
95722,10,2017,Gas- Residential,Y,212,11166,53
95722,11,2017,Gas- Residential,Y,212,23631,111
95722,12,2017,Gas- Residential,Y,213,35164,165
95742,10,2017,Gas- Residential,N,4224,79840,19
95742,11,2017,Gas- Residential,N,4243,150061,35
95742,12,2017,Gas- Residential,N,4267,314729,74
95746,10,2017,Gas- Residential,N,7019,225063,32
95746,11,2017,Gas- Residential,N,7026,481025,68
95746,12,2017,Gas- Residential,N,7023,972104,138
95747,10,2017,Gas- Residential,N,23033,452287,20
95747,11,2017,Gas- Residential,N,23157,910675,39
95747,12,2017,Gas- Residential,N,23254,1940115,83
95757,10,2017,Gas- Residential,N,13968,258964,19
95757,11,2017,Gas- Residential,N,13984,509999,36
95757,12,2017,Gas- Residential,N,13993,1110100,79
95758,10,2017,Gas- Residential,N,20897,396347,19
95758,11,2017,Gas- Residential,N,20901,802114,38
95758,12,2017,Gas- Residential,N,20904,1627236,78
95762,10,2017,Gas- Residential,N,13349,329382,25
95762,11,2017,Gas- Residential,N,13421,705192,53
95762,12,2017,Gas- Residential,N,13477,1363261,101
95765,10,2017,Gas- Residential,N,13130,250230,19
95765,11,2017,Gas- Residential,N,13155,482304,37
95765,12,2017,Gas- Residential,N,13215,1000346,76
95776,10,2017,Gas- Residential,N,7379,128968,17
95776,11,2017,Gas- Residential,N,7391,236850,32
95776,12,2017,Gas- Residential,N,7388,473040,64
95811,10,2017,Gas- Residential,N,2594,34060,13
95811,11,2017,Gas- Residential,N,2598,62501,24
95811,12,2017,Gas- Residential,N,2580,110599,43
95814,10,2017,Gas- Residential,N,2094,60966,29
95814,11,2017,Gas- Residential,N,2108,98935,47
95814,12,2017,Gas- Residential,N,2102,148620,71
95815,10,2017,Gas- Residential,N,7372,163013,22
95815,11,2017,Gas- Residential,N,7372,272313,37
95815,12,2017,Gas- Residential,N,7379,493291,67
95816,10,2017,Gas- Residential,N,7915,139514,18
95816,11,2017,Gas- Residential,N,7929,278078,35
95816,12,2017,Gas- Residential,N,7953,516268,65
95817,10,2017,Gas- Residential,N,5365,94526,18
95817,11,2017,Gas- Residential,N,5359,187054,35
95817,12,2017,Gas- Residential,N,5370,345620,64
95818,10,2017,Gas- Residential,N,9310,188830,20
95818,11,2017,Gas- Residential,N,9324,395586,42
95818,12,2017,Gas- Residential,N,9344,733189,78
95819,10,2017,Gas- Residential,N,7453,156050,21
95819,11,2017,Gas- Residential,N,7467,363977,49
95819,12,2017,Gas- Residential,N,7464,700812,94
95820,10,2017,Gas- Residential,N,11929,236409,20
95820,11,2017,Gas- Residential,N,11933,461295,39
95820,12,2017,Gas- Residential,N,11929,886944,74
95821,10,2017,Gas- Residential,N,12232,291316,24
95821,11,2017,Gas- Residential,N,12296,541884,44
95821,12,2017,Gas- Residential,N,12322,1004150,81
95822,10,2017,Gas- Residential,N,14375,345260,24
95822,11,2017,Gas- Residential,N,14380,666951,46
95822,12,2017,Gas- Residential,N,14378,1267217,88
95823,10,2017,Gas- Residential,N,17861,396727,22
95823,11,2017,Gas- Residential,N,17885,676762,38
95823,12,2017,Gas- Residential,N,17876,1258138,70
95824,10,2017,Gas- Residential,N,7474,167064,22
95824,11,2017,Gas- Residential,N,7474,274833,37
95824,12,2017,Gas- Residential,N,7487,496652,66
95825,10,2017,Gas- Residential,N,8091,241796,30
95825,11,2017,Gas- Residential,N,8096,373959,46
95825,12,2017,Gas- Residential,N,8070,607364,75
95826,10,2017,Gas- Residential,N,11828,226623,19
95826,11,2017,Gas- Residential,N,11856,438434,37
95826,12,2017,Gas- Residential,N,11851,869810,73
95827,10,2017,Gas- Residential,N,4157,95157,23
95827,11,2017,Gas- Residential,N,4155,178795,43
95827,12,2017,Gas- Residential,N,4157,342194,82
95828,10,2017,Gas- Residential,N,14239,291820,20
95828,11,2017,Gas- Residential,N,14246,531394,37
95828,12,2017,Gas- Residential,N,14252,1041690,73
95829,10,2017,Gas- Residential,Y,8302,175879,21
95829,11,2017,Gas- Residential,Y,8299,326690,39
95829,12,2017,Gas- Residential,Y,8307,699417,84
95830,10,2017,Gas- Residential,Y,0,0,NA
95830,11,2017,Gas- Residential,Y,0,0,NA
95830,12,2017,Gas- Residential,Y,0,0,NA
95831,10,2017,Gas- Residential,N,13846,306583,22
95831,11,2017,Gas- Residential,N,13823,623702,45
95831,12,2017,Gas- Residential,N,13803,1169717,85
95832,10,2017,Gas- Residential,N,2850,66565,23
95832,11,2017,Gas- Residential,N,2846,114410,40
95832,12,2017,Gas- Residential,N,2845,212286,75
95833,10,2017,Gas- Residential,N,9878,205785,21
95833,11,2017,Gas- Residential,N,9884,354731,36
95833,12,2017,Gas- Residential,N,9881,668687,68
95834,10,2017,Gas- Residential,N,9000,166571,19
95834,11,2017,Gas- Residential,N,9035,272749,30
95834,12,2017,Gas- Residential,N,9058,503847,56
95835,10,2017,Gas- Residential,Y,13633,251769,18
95835,11,2017,Gas- Residential,Y,13661,486708,36
95835,12,2017,Gas- Residential,Y,13682,1030442,75
95837,10,2017,Gas- Residential,Y,0,0,NA
95837,11,2017,Gas- Residential,Y,0,0,NA
95837,12,2017,Gas- Residential,Y,0,0,NA
95838,10,2017,Gas- Residential,N,10093,212726,21
95838,11,2017,Gas- Residential,N,10087,361930,36
95838,12,2017,Gas- Residential,N,10094,669663,66
95841,10,2017,Gas- Residential,N,6864,134333,20
95841,11,2017,Gas- Residential,N,6871,248005,36
95841,12,2017,Gas- Residential,N,6874,453513,66
95842,10,2017,Gas- Residential,N,8629,175121,20
95842,11,2017,Gas- Residential,N,8623,294503,34
95842,12,2017,Gas- Residential,N,8609,521859,61
95843,10,2017,Gas- Residential,N,14228,282078,20
95843,11,2017,Gas- Residential,N,14241,542234,38
95843,12,2017,Gas- Residential,N,14252,1097253,77
95864,10,2017,Gas- Residential,N,9204,266194,29
95864,11,2017,Gas- Residential,N,9221,576880,63
95864,12,2017,Gas- Residential,N,9222,1110318,120
95901,10,2017,Gas- Residential,N,9487,176525,19
95901,11,2017,Gas- Residential,N,9475,328522,35
95901,12,2017,Gas- Residential,N,9469,617505,65
95912,10,2017,Gas- Residential,N,1032,18909,18
95912,11,2017,Gas- Residential,N,1031,34968,34
95912,12,2017,Gas- Residential,N,1031,62844,61
95915,10,2017,Gas- Residential,Y,0,0,NA
95915,11,2017,Gas- Residential,Y,0,0,NA
95915,12,2017,Gas- Residential,Y,0,0,NA
95917,10,2017,Gas- Residential,N,807,17037,21
95917,11,2017,Gas- Residential,N,809,32712,40
95917,12,2017,Gas- Residential,N,810,60021,74
95920,10,2017,Gas- Residential,Y,0,0,NA
95920,11,2017,Gas- Residential,Y,0,0,NA
95920,12,2017,Gas- Residential,Y,0,0,NA
95926,10,2017,Gas- Residential,N,14910,270687,18
95926,11,2017,Gas- Residential,N,14927,529905,35
95926,12,2017,Gas- Residential,N,14879,950043,64
95928,10,2017,Gas- Residential,N,13051,228310,17
95928,11,2017,Gas- Residential,N,13021,434198,33
95928,12,2017,Gas- Residential,N,13001,771304,59
95932,10,2017,Gas- Residential,N,2406,46872,19
95932,11,2017,Gas- Residential,N,2400,104389,43
95932,12,2017,Gas- Residential,N,2404,178520,74
95937,10,2017,Gas- Residential,Y,226,3583,16
95937,11,2017,Gas- Residential,Y,226,7312,32
95937,12,2017,Gas- Residential,Y,226,13749,61
95938,10,2017,Gas- Residential,N,1103,25216,23
95938,11,2017,Gas- Residential,N,1105,52511,48
95938,12,2017,Gas- Residential,N,1105,94036,85
95943,10,2017,Gas- Residential,Y,0,0,NA
95943,11,2017,Gas- Residential,Y,0,0,NA
95943,12,2017,Gas- Residential,Y,0,0,NA
95945,10,2017,Gas- Residential,N,6380,165874,26
95945,11,2017,Gas- Residential,N,6379,336917,53
95945,12,2017,Gas- Residential,N,6397,450642,70
95946,10,2017,Gas- Residential,Y,281,11688,42
95946,11,2017,Gas- Residential,Y,280,19752,71
95946,12,2017,Gas- Residential,Y,280,31293,112
95948,10,2017,Gas- Residential,N,3424,73402,21
95948,11,2017,Gas- Residential,N,3423,138482,40
95948,12,2017,Gas- Residential,N,3418,253806,74
95949,10,2017,Gas- Residential,N,356,10793,30
95949,11,2017,Gas- Residential,N,356,22541,63
95949,12,2017,Gas- Residential,N,357,30982,87
95951,10,2017,Gas- Residential,Y,717,14663,20
95951,11,2017,Gas- Residential,Y,713,26968,38
95951,12,2017,Gas- Residential,Y,710,44866,63
95953,10,2017,Gas- Residential,N,2983,59682,20
95953,11,2017,Gas- Residential,N,2997,109650,37
95953,12,2017,Gas- Residential,N,2994,209738,70
95955,10,2017,Gas- Residential,N,325,5961,18
95955,11,2017,Gas- Residential,N,326,12767,39
95955,12,2017,Gas- Residential,N,326,20861,64
95957,10,2017,Gas- Residential,N,149,2785,19
95957,11,2017,Gas- Residential,N,150,6492,43
95957,12,2017,Gas- Residential,N,151,11160,74
95959,10,2017,Gas- Residential,Y,2848,111263,39
95959,11,2017,Gas- Residential,Y,2846,215882,76
95959,12,2017,Gas- Residential,Y,2851,282756,99
95960,10,2017,Gas- Residential,Y,0,0,NA
95960,11,2017,Gas- Residential,Y,0,0,NA
95960,12,2017,Gas- Residential,Y,0,0,NA
95961,10,2017,Gas- Residential,N,7547,144511,19
95961,11,2017,Gas- Residential,N,7545,255099,34
95961,12,2017,Gas- Residential,N,7554,502511,67
95963,10,2017,Gas- Residential,N,3162,47206,15
95963,11,2017,Gas- Residential,N,3162,101981,32
95963,12,2017,Gas- Residential,N,3164,172557,55
95965,10,2017,Gas- Residential,Y,4767,93400,20
95965,11,2017,Gas- Residential,Y,4768,172233,36
95965,12,2017,Gas- Residential,Y,4781,300056,63
95966,10,2017,Gas- Residential,N,5596,107944,19
95966,11,2017,Gas- Residential,N,5613,217906,39
95966,12,2017,Gas- Residential,N,5602,373950,67
95968,10,2017,Gas- Residential,N,437,10283,24
95968,11,2017,Gas- Residential,N,441,17755,40
95968,12,2017,Gas- Residential,N,440,30584,70
95969,10,2017,Gas- Residential,N,10848,273622,25
95969,11,2017,Gas- Residential,N,10846,592427,55
95969,12,2017,Gas- Residential,N,10839,767521,71
95970,10,2017,Gas- Residential,Y,162,3219,20
95970,11,2017,Gas- Residential,Y,161,6992,43
95970,12,2017,Gas- Residential,Y,161,11599,72
95973,10,2017,Gas- Residential,N,11106,195221,18
95973,11,2017,Gas- Residential,N,11114,379339,34
95973,12,2017,Gas- Residential,N,11111,719209,65
95974,10,2017,Gas- Residential,N,107,2308,22
95974,11,2017,Gas- Residential,N,107,5049,47
95974,12,2017,Gas- Residential,N,107,8830,83
95975,10,2017,Gas- Residential,Y,0,0,NA
95975,11,2017,Gas- Residential,Y,0,0,NA
95975,12,2017,Gas- Residential,Y,0,0,NA
95982,10,2017,Gas- Residential,N,1078,17802,17
95982,11,2017,Gas- Residential,N,1080,38942,36
95982,12,2017,Gas- Residential,N,1079,75157,70
95987,10,2017,Gas- Residential,N,1412,25828,18
95987,11,2017,Gas- Residential,N,1413,47509,34
95987,12,2017,Gas- Residential,N,1409,81322,58
95988,10,2017,Gas- Residential,N,2793,45565,16
95988,11,2017,Gas- Residential,N,2791,100898,36
95988,12,2017,Gas- Residential,N,2793,168482,60
95991,10,2017,Gas- Residential,N,13487,260545,19
95991,11,2017,Gas- Residential,N,13487,503858,37
95991,12,2017,Gas- Residential,N,13476,959584,71
95993,10,2017,Gas- Residential,N,11287,229994,20
95993,11,2017,Gas- Residential,N,11291,470182,42
95993,12,2017,Gas- Residential,N,11282,944179,84
96001,10,2017,Gas- Residential,Y,8618,163461,19
96001,11,2017,Gas- Residential,Y,8638,434915,50
96001,12,2017,Gas- Residential,Y,8646,645023,75
96002,10,2017,Gas- Residential,N,9384,180375,19
96002,11,2017,Gas- Residential,N,9392,442640,47
96002,12,2017,Gas- Residential,N,9395,685104,73
96003,10,2017,Gas- Residential,N,11213,214499,19
96003,11,2017,Gas- Residential,N,11245,507037,45
96003,12,2017,Gas- Residential,N,11250,740011,66
96007,10,2017,Gas- Residential,Y,4741,93395,20
96007,11,2017,Gas- Residential,Y,4741,192890,41
96007,12,2017,Gas- Residential,Y,4753,304883,64
96013,10,2017,Gas- Residential,N,1573,71566,45
96013,11,2017,Gas- Residential,N,1574,95356,61
96013,12,2017,Gas- Residential,N,1568,139111,89
96019,10,2017,Gas- Residential,N,2901,49104,17
96019,11,2017,Gas- Residential,N,2911,131588,45
96019,12,2017,Gas- Residential,N,2913,180408,62
96021,10,2017,Gas- Residential,N,2710,43650,16
96021,11,2017,Gas- Residential,N,2712,94189,35
96021,12,2017,Gas- Residential,N,2717,160971,59
96022,10,2017,Gas- Residential,N,1366,25984,19
96022,11,2017,Gas- Residential,N,1365,56941,42
96022,12,2017,Gas- Residential,N,1368,93793,69
96028,10,2017,Gas- Residential,N,339,12390,37
96028,11,2017,Gas- Residential,N,342,19610,57
96028,12,2017,Gas- Residential,N,344,28911,84
96035,10,2017,Gas- Residential,N,413,7296,18
96035,11,2017,Gas- Residential,N,415,14550,35
96035,12,2017,Gas- Residential,N,416,23080,55
96056,10,2017,Gas- Residential,N,104,4914,47
96056,11,2017,Gas- Residential,N,104,7203,69
96056,12,2017,Gas- Residential,N,104,9677,93
96076,10,2017,Gas- Residential,Y,0,0,NA
96076,11,2017,Gas- Residential,Y,0,0,NA
96076,12,2017,Gas- Residential,Y,0,0,NA
96080,10,2017,Gas- Residential,N,6849,117005,17
96080,11,2017,Gas- Residential,N,6848,256645,37
96080,12,2017,Gas- Residential,N,6860,426215,62
96087,10,2017,Gas- Residential,Y,0,0,NA
96087,11,2017,Gas- Residential,Y,0,0,NA
96087,12,2017,Gas- Residential,Y,0,0,NA
96088,10,2017,Gas- Residential,Y,0,0,NA
96088,11,2017,Gas- Residential,Y,0,0,NA
96088,12,2017,Gas- Residential,Y,0,0,NA
96090,10,2017,Gas- Residential,N,156,2804,18
96090,11,2017,Gas- Residential,N,155,6360,41
96090,12,2017,Gas- Residential,N,153,9980,65
