ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
94612,12,2017,Elec- Industrial,Y,0,0,NA
94618,10,2017,Elec- Industrial,Y,0,0,NA
94618,11,2017,Elec- Industrial,Y,0,0,NA
94618,12,2017,Elec- Industrial,Y,0,0,NA
94621,10,2017,Elec- Industrial,Y,0,0,NA
94621,11,2017,Elec- Industrial,Y,0,0,NA
94621,12,2017,Elec- Industrial,Y,0,0,NA
94705,10,2017,Elec- Industrial,Y,0,0,NA
94705,11,2017,Elec- Industrial,Y,0,0,NA
94705,12,2017,Elec- Industrial,Y,0,0,NA
94706,10,2017,Elec- Industrial,Y,0,0,NA
94706,11,2017,Elec- Industrial,Y,0,0,NA
94706,12,2017,Elec- Industrial,Y,0,0,NA
94710,10,2017,Elec- Industrial,Y,0,0,NA
94710,11,2017,Elec- Industrial,Y,0,0,NA
94710,12,2017,Elec- Industrial,Y,0,0,NA
94801,10,2017,Elec- Industrial,Y,0,0,NA
94801,11,2017,Elec- Industrial,Y,0,0,NA
94801,12,2017,Elec- Industrial,Y,0,0,NA
94804,10,2017,Elec- Industrial,Y,0,0,NA
94804,11,2017,Elec- Industrial,Y,0,0,NA
94804,12,2017,Elec- Industrial,Y,0,0,NA
94806,10,2017,Elec- Industrial,Y,0,0,NA
94806,11,2017,Elec- Industrial,Y,0,0,NA
94806,12,2017,Elec- Industrial,Y,0,0,NA
94901,10,2017,Elec- Industrial,Y,0,0,NA
94901,11,2017,Elec- Industrial,Y,0,0,NA
94901,12,2017,Elec- Industrial,Y,0,0,NA
94903,10,2017,Elec- Industrial,Y,0,0,NA
94903,11,2017,Elec- Industrial,Y,0,0,NA
94903,12,2017,Elec- Industrial,Y,0,0,NA
94904,10,2017,Elec- Industrial,Y,0,0,NA
94904,11,2017,Elec- Industrial,Y,0,0,NA
94904,12,2017,Elec- Industrial,Y,0,0,NA
94928,10,2017,Elec- Industrial,Y,0,0,NA
94928,11,2017,Elec- Industrial,Y,0,0,NA
94928,12,2017,Elec- Industrial,Y,0,0,NA
94941,10,2017,Elec- Industrial,Y,0,0,NA
94941,11,2017,Elec- Industrial,Y,0,0,NA
94941,12,2017,Elec- Industrial,Y,0,0,NA
94945,10,2017,Elec- Industrial,Y,0,0,NA
94945,11,2017,Elec- Industrial,Y,0,0,NA
94945,12,2017,Elec- Industrial,Y,0,0,NA
94946,10,2017,Elec- Industrial,Y,0,0,NA
94946,11,2017,Elec- Industrial,Y,0,0,NA
94946,12,2017,Elec- Industrial,Y,0,0,NA
94949,10,2017,Elec- Industrial,Y,0,0,NA
94949,11,2017,Elec- Industrial,Y,0,0,NA
94949,12,2017,Elec- Industrial,Y,0,0,NA
94952,10,2017,Elec- Industrial,Y,0,0,NA
94952,11,2017,Elec- Industrial,Y,0,0,NA
94952,12,2017,Elec- Industrial,Y,0,0,NA
94954,10,2017,Elec- Industrial,Y,0,0,NA
94954,11,2017,Elec- Industrial,Y,0,0,NA
94954,12,2017,Elec- Industrial,Y,0,0,NA
94964,10,2017,Elec- Industrial,Y,0,0,NA
94964,11,2017,Elec- Industrial,Y,0,0,NA
94964,12,2017,Elec- Industrial,Y,0,0,NA
94973,10,2017,Elec- Industrial,Y,0,0,NA
94973,11,2017,Elec- Industrial,Y,0,0,NA
94973,12,2017,Elec- Industrial,Y,0,0,NA
95003,10,2017,Elec- Industrial,Y,0,0,NA
95003,11,2017,Elec- Industrial,Y,0,0,NA
95003,12,2017,Elec- Industrial,Y,0,0,NA
95004,10,2017,Elec- Industrial,Y,0,0,NA
95004,11,2017,Elec- Industrial,Y,0,0,NA
95004,12,2017,Elec- Industrial,Y,0,0,NA
95008,10,2017,Elec- Industrial,Y,0,0,NA
95008,11,2017,Elec- Industrial,Y,0,0,NA
95008,12,2017,Elec- Industrial,Y,0,0,NA
95012,10,2017,Elec- Industrial,Y,0,0,NA
95012,11,2017,Elec- Industrial,Y,0,0,NA
95012,12,2017,Elec- Industrial,Y,0,0,NA
95013,10,2017,Elec- Industrial,Y,0,0,NA
95013,11,2017,Elec- Industrial,Y,0,0,NA
95013,12,2017,Elec- Industrial,Y,0,0,NA
95014,10,2017,Elec- Industrial,Y,0,0,NA
95014,11,2017,Elec- Industrial,Y,0,0,NA
95014,12,2017,Elec- Industrial,Y,0,0,NA
95020,10,2017,Elec- Industrial,Y,0,0,NA
95020,11,2017,Elec- Industrial,Y,0,0,NA
95020,12,2017,Elec- Industrial,Y,0,0,NA
95023,10,2017,Elec- Industrial,Y,0,0,NA
95023,11,2017,Elec- Industrial,Y,0,0,NA
95023,12,2017,Elec- Industrial,Y,0,0,NA
95030,10,2017,Elec- Industrial,Y,0,0,NA
95030,11,2017,Elec- Industrial,Y,0,0,NA
95030,12,2017,Elec- Industrial,Y,0,0,NA
95035,10,2017,Elec- Industrial,Y,0,0,NA
95035,11,2017,Elec- Industrial,Y,0,0,NA
95035,12,2017,Elec- Industrial,Y,0,0,NA
95037,10,2017,Elec- Industrial,Y,0,0,NA
95037,11,2017,Elec- Industrial,Y,0,0,NA
95037,12,2017,Elec- Industrial,Y,0,0,NA
95039,10,2017,Elec- Industrial,Y,0,0,NA
95039,11,2017,Elec- Industrial,Y,0,0,NA
95039,12,2017,Elec- Industrial,Y,0,0,NA
95060,10,2017,Elec- Industrial,Y,0,0,NA
95060,11,2017,Elec- Industrial,Y,0,0,NA
95060,12,2017,Elec- Industrial,Y,0,0,NA
95062,10,2017,Elec- Industrial,Y,0,0,NA
95062,11,2017,Elec- Industrial,Y,0,0,NA
95062,12,2017,Elec- Industrial,Y,0,0,NA
95065,10,2017,Elec- Industrial,Y,0,0,NA
95065,11,2017,Elec- Industrial,Y,0,0,NA
95065,12,2017,Elec- Industrial,Y,0,0,NA
95070,10,2017,Elec- Industrial,Y,0,0,NA
95070,11,2017,Elec- Industrial,Y,0,0,NA
95070,12,2017,Elec- Industrial,Y,0,0,NA
95076,10,2017,Elec- Industrial,Y,0,0,NA
95076,11,2017,Elec- Industrial,Y,0,0,NA
95076,12,2017,Elec- Industrial,Y,0,0,NA
95110,10,2017,Elec- Industrial,Y,0,0,NA
95110,11,2017,Elec- Industrial,Y,0,0,NA
95110,12,2017,Elec- Industrial,Y,0,0,NA
95111,10,2017,Elec- Industrial,Y,0,0,NA
95111,11,2017,Elec- Industrial,Y,0,0,NA
95111,12,2017,Elec- Industrial,Y,0,0,NA
95112,10,2017,Elec- Industrial,Y,0,0,NA
95112,11,2017,Elec- Industrial,Y,0,0,NA
95112,12,2017,Elec- Industrial,Y,0,0,NA
95113,10,2017,Elec- Industrial,Y,0,0,NA
95113,11,2017,Elec- Industrial,Y,0,0,NA
95113,12,2017,Elec- Industrial,Y,0,0,NA
95116,10,2017,Elec- Industrial,Y,0,0,NA
95116,11,2017,Elec- Industrial,Y,0,0,NA
95116,12,2017,Elec- Industrial,Y,0,0,NA
95119,10,2017,Elec- Industrial,Y,0,0,NA
95119,11,2017,Elec- Industrial,Y,0,0,NA
95119,12,2017,Elec- Industrial,Y,0,0,NA
95120,10,2017,Elec- Industrial,Y,0,0,NA
95120,11,2017,Elec- Industrial,Y,0,0,NA
95120,12,2017,Elec- Industrial,Y,0,0,NA
95123,10,2017,Elec- Industrial,Y,0,0,NA
95123,11,2017,Elec- Industrial,Y,0,0,NA
95123,12,2017,Elec- Industrial,Y,0,0,NA
95124,10,2017,Elec- Industrial,Y,0,0,NA
95124,11,2017,Elec- Industrial,Y,0,0,NA
95124,12,2017,Elec- Industrial,Y,0,0,NA
95125,10,2017,Elec- Industrial,Y,0,0,NA
95125,11,2017,Elec- Industrial,Y,0,0,NA
95125,12,2017,Elec- Industrial,Y,0,0,NA
95126,10,2017,Elec- Industrial,Y,0,0,NA
95126,11,2017,Elec- Industrial,Y,0,0,NA
95126,12,2017,Elec- Industrial,Y,0,0,NA
95128,10,2017,Elec- Industrial,Y,0,0,NA
95128,11,2017,Elec- Industrial,Y,0,0,NA
95128,12,2017,Elec- Industrial,Y,0,0,NA
95131,10,2017,Elec- Industrial,Y,0,0,NA
95131,11,2017,Elec- Industrial,Y,0,0,NA
95131,12,2017,Elec- Industrial,Y,0,0,NA
95132,10,2017,Elec- Industrial,Y,0,0,NA
95132,11,2017,Elec- Industrial,Y,0,0,NA
95132,12,2017,Elec- Industrial,Y,0,0,NA
95133,10,2017,Elec- Industrial,Y,0,0,NA
95133,11,2017,Elec- Industrial,Y,0,0,NA
95133,12,2017,Elec- Industrial,Y,0,0,NA
95134,10,2017,Elec- Industrial,Y,226,385962395,1707798
95134,11,2017,Elec- Industrial,Y,196,330554438,1686502
95134,12,2017,Elec- Industrial,Y,701,806675967,1150750
95135,10,2017,Elec- Industrial,Y,0,0,NA
95135,11,2017,Elec- Industrial,Y,0,0,NA
95135,12,2017,Elec- Industrial,Y,0,0,NA
95138,10,2017,Elec- Industrial,Y,0,0,NA
95138,11,2017,Elec- Industrial,Y,0,0,NA
95138,12,2017,Elec- Industrial,Y,0,0,NA
95202,10,2017,Elec- Industrial,Y,0,0,NA
95202,11,2017,Elec- Industrial,Y,0,0,NA
95202,12,2017,Elec- Industrial,Y,0,0,NA
95203,10,2017,Elec- Industrial,Y,0,0,NA
95203,11,2017,Elec- Industrial,Y,0,0,NA
95203,12,2017,Elec- Industrial,Y,0,0,NA
95204,10,2017,Elec- Industrial,Y,0,0,NA
95204,11,2017,Elec- Industrial,Y,0,0,NA
95204,12,2017,Elec- Industrial,Y,0,0,NA
95205,10,2017,Elec- Industrial,Y,0,0,NA
95205,11,2017,Elec- Industrial,Y,0,0,NA
95205,12,2017,Elec- Industrial,Y,0,0,NA
95206,10,2017,Elec- Industrial,Y,0,0,NA
95206,11,2017,Elec- Industrial,Y,0,0,NA
95206,12,2017,Elec- Industrial,Y,0,0,NA
95207,10,2017,Elec- Industrial,Y,0,0,NA
95207,11,2017,Elec- Industrial,Y,0,0,NA
95207,12,2017,Elec- Industrial,Y,0,0,NA
95210,10,2017,Elec- Industrial,Y,0,0,NA
95210,11,2017,Elec- Industrial,Y,0,0,NA
95210,12,2017,Elec- Industrial,Y,0,0,NA
95215,10,2017,Elec- Industrial,Y,0,0,NA
95215,11,2017,Elec- Industrial,Y,0,0,NA
95215,12,2017,Elec- Industrial,Y,0,0,NA
95219,10,2017,Elec- Industrial,Y,0,0,NA
95219,11,2017,Elec- Industrial,Y,0,0,NA
95219,12,2017,Elec- Industrial,Y,0,0,NA
95220,10,2017,Elec- Industrial,Y,0,0,NA
95220,11,2017,Elec- Industrial,Y,0,0,NA
95220,12,2017,Elec- Industrial,Y,0,0,NA
95231,10,2017,Elec- Industrial,Y,0,0,NA
95231,11,2017,Elec- Industrial,Y,0,0,NA
95231,12,2017,Elec- Industrial,Y,0,0,NA
95240,10,2017,Elec- Industrial,Y,0,0,NA
95240,11,2017,Elec- Industrial,Y,0,0,NA
95240,12,2017,Elec- Industrial,Y,0,0,NA
95242,10,2017,Elec- Industrial,Y,0,0,NA
95242,11,2017,Elec- Industrial,Y,0,0,NA
95242,12,2017,Elec- Industrial,Y,0,0,NA
95301,10,2017,Elec- Industrial,Y,0,0,NA
95301,11,2017,Elec- Industrial,Y,0,0,NA
95301,12,2017,Elec- Industrial,Y,0,0,NA
95304,10,2017,Elec- Industrial,Y,0,0,NA
95304,11,2017,Elec- Industrial,Y,0,0,NA
95304,12,2017,Elec- Industrial,Y,0,0,NA
95310,10,2017,Elec- Industrial,Y,0,0,NA
95310,11,2017,Elec- Industrial,Y,0,0,NA
95310,12,2017,Elec- Industrial,Y,0,0,NA
95318,10,2017,Elec- Industrial,Y,0,0,NA
95318,11,2017,Elec- Industrial,Y,0,0,NA
95318,12,2017,Elec- Industrial,Y,0,0,NA
95320,10,2017,Elec- Industrial,Y,0,0,NA
95320,11,2017,Elec- Industrial,Y,0,0,NA
95320,12,2017,Elec- Industrial,Y,0,0,NA
95322,10,2017,Elec- Industrial,Y,0,0,NA
95322,11,2017,Elec- Industrial,Y,0,0,NA
95322,12,2017,Elec- Industrial,Y,0,0,NA
95327,10,2017,Elec- Industrial,Y,0,0,NA
95327,11,2017,Elec- Industrial,Y,0,0,NA
95327,12,2017,Elec- Industrial,Y,0,0,NA
95330,10,2017,Elec- Industrial,Y,0,0,NA
95330,11,2017,Elec- Industrial,Y,0,0,NA
95330,12,2017,Elec- Industrial,Y,0,0,NA
95333,10,2017,Elec- Industrial,Y,0,0,NA
95333,11,2017,Elec- Industrial,Y,0,0,NA
95333,12,2017,Elec- Industrial,Y,0,0,NA
95334,10,2017,Elec- Industrial,Y,0,0,NA
95334,11,2017,Elec- Industrial,Y,0,0,NA
95334,12,2017,Elec- Industrial,Y,0,0,NA
95336,10,2017,Elec- Industrial,Y,0,0,NA
95336,11,2017,Elec- Industrial,Y,0,0,NA
95336,12,2017,Elec- Industrial,Y,0,0,NA
95337,10,2017,Elec- Industrial,Y,0,0,NA
95337,11,2017,Elec- Industrial,Y,0,0,NA
95337,12,2017,Elec- Industrial,Y,0,0,NA
95340,10,2017,Elec- Industrial,Y,0,0,NA
95340,11,2017,Elec- Industrial,Y,0,0,NA
95340,12,2017,Elec- Industrial,Y,0,0,NA
95360,10,2017,Elec- Industrial,Y,0,0,NA
95360,11,2017,Elec- Industrial,Y,0,0,NA
95360,12,2017,Elec- Industrial,Y,0,0,NA
95376,10,2017,Elec- Industrial,Y,0,0,NA
95376,11,2017,Elec- Industrial,Y,0,0,NA
95376,12,2017,Elec- Industrial,Y,0,0,NA
95377,10,2017,Elec- Industrial,Y,0,0,NA
95377,11,2017,Elec- Industrial,Y,0,0,NA
95377,12,2017,Elec- Industrial,Y,0,0,NA
95385,10,2017,Elec- Industrial,Y,0,0,NA
95385,11,2017,Elec- Industrial,Y,0,0,NA
95385,12,2017,Elec- Industrial,Y,0,0,NA
95388,10,2017,Elec- Industrial,Y,0,0,NA
95388,11,2017,Elec- Industrial,Y,0,0,NA
95388,12,2017,Elec- Industrial,Y,0,0,NA
95401,10,2017,Elec- Industrial,Y,0,0,NA
95401,11,2017,Elec- Industrial,Y,0,0,NA
95401,12,2017,Elec- Industrial,Y,0,0,NA
95403,10,2017,Elec- Industrial,Y,0,0,NA
95403,11,2017,Elec- Industrial,Y,0,0,NA
95403,12,2017,Elec- Industrial,Y,0,0,NA
95405,10,2017,Elec- Industrial,Y,0,0,NA
95405,11,2017,Elec- Industrial,Y,0,0,NA
95405,12,2017,Elec- Industrial,Y,0,0,NA
95407,10,2017,Elec- Industrial,Y,0,0,NA
95407,11,2017,Elec- Industrial,Y,0,0,NA
95407,12,2017,Elec- Industrial,Y,0,0,NA
95422,10,2017,Elec- Industrial,Y,0,0,NA
95422,11,2017,Elec- Industrial,Y,0,0,NA
95425,10,2017,Elec- Industrial,Y,0,0,NA
95425,11,2017,Elec- Industrial,Y,0,0,NA
95425,12,2017,Elec- Industrial,Y,0,0,NA
95436,10,2017,Elec- Industrial,Y,0,0,NA
95436,11,2017,Elec- Industrial,Y,0,0,NA
95436,12,2017,Elec- Industrial,Y,0,0,NA
95441,10,2017,Elec- Industrial,Y,0,0,NA
95441,11,2017,Elec- Industrial,Y,0,0,NA
95441,12,2017,Elec- Industrial,Y,0,0,NA
95442,10,2017,Elec- Industrial,Y,0,0,NA
95442,11,2017,Elec- Industrial,Y,0,0,NA
95442,12,2017,Elec- Industrial,Y,0,0,NA
95448,10,2017,Elec- Industrial,Y,0,0,NA
95448,11,2017,Elec- Industrial,Y,0,0,NA
95448,12,2017,Elec- Industrial,Y,0,0,NA
95453,10,2017,Elec- Industrial,Y,0,0,NA
95453,11,2017,Elec- Industrial,Y,0,0,NA
95453,12,2017,Elec- Industrial,Y,0,0,NA
95457,10,2017,Elec- Industrial,Y,0,0,NA
95457,11,2017,Elec- Industrial,Y,0,0,NA
95457,12,2017,Elec- Industrial,Y,0,0,NA
95482,10,2017,Elec- Industrial,Y,0,0,NA
95482,11,2017,Elec- Industrial,Y,0,0,NA
95482,12,2017,Elec- Industrial,Y,0,0,NA
95490,10,2017,Elec- Industrial,Y,0,0,NA
95490,11,2017,Elec- Industrial,Y,0,0,NA
95490,12,2017,Elec- Industrial,Y,0,0,NA
95492,10,2017,Elec- Industrial,Y,0,0,NA
95492,11,2017,Elec- Industrial,Y,0,0,NA
95492,12,2017,Elec- Industrial,Y,0,0,NA
95501,10,2017,Elec- Industrial,Y,0,0,NA
95501,11,2017,Elec- Industrial,Y,0,0,NA
95501,12,2017,Elec- Industrial,Y,0,0,NA
95521,10,2017,Elec- Industrial,Y,0,0,NA
95521,11,2017,Elec- Industrial,Y,0,0,NA
95521,12,2017,Elec- Industrial,Y,0,0,NA
95540,10,2017,Elec- Industrial,Y,0,0,NA
95540,11,2017,Elec- Industrial,Y,0,0,NA
95540,12,2017,Elec- Industrial,Y,0,0,NA
95564,10,2017,Elec- Industrial,Y,0,0,NA
95564,11,2017,Elec- Industrial,Y,0,0,NA
95564,12,2017,Elec- Industrial,Y,0,0,NA
95605,10,2017,Elec- Industrial,Y,0,0,NA
95605,11,2017,Elec- Industrial,Y,0,0,NA
95605,12,2017,Elec- Industrial,Y,0,0,NA
95606,10,2017,Elec- Industrial,Y,0,0,NA
95606,11,2017,Elec- Industrial,Y,0,0,NA
95606,12,2017,Elec- Industrial,Y,0,0,NA
95612,10,2017,Elec- Industrial,Y,0,0,NA
95612,11,2017,Elec- Industrial,Y,0,0,NA
95612,12,2017,Elec- Industrial,Y,0,0,NA
95620,10,2017,Elec- Industrial,Y,0,0,NA
95620,11,2017,Elec- Industrial,Y,0,0,NA
95620,12,2017,Elec- Industrial,Y,0,0,NA
95627,10,2017,Elec- Industrial,Y,0,0,NA
95627,11,2017,Elec- Industrial,Y,0,0,NA
95627,12,2017,Elec- Industrial,Y,0,0,NA
95640,10,2017,Elec- Industrial,Y,0,0,NA
95640,11,2017,Elec- Industrial,Y,0,0,NA
95640,12,2017,Elec- Industrial,Y,0,0,NA
95642,10,2017,Elec- Industrial,Y,0,0,NA
95642,11,2017,Elec- Industrial,Y,0,0,NA
95642,12,2017,Elec- Industrial,Y,0,0,NA
95648,10,2017,Elec- Industrial,Y,0,0,NA
95648,11,2017,Elec- Industrial,Y,0,0,NA
95648,12,2017,Elec- Industrial,Y,0,0,NA
95667,10,2017,Elec- Industrial,Y,0,0,NA
95667,11,2017,Elec- Industrial,Y,0,0,NA
95667,12,2017,Elec- Industrial,Y,0,0,NA
95668,10,2017,Elec- Industrial,Y,0,0,NA
95668,11,2017,Elec- Industrial,Y,0,0,NA
95668,12,2017,Elec- Industrial,Y,0,0,NA
95677,10,2017,Elec- Industrial,Y,0,0,NA
95677,11,2017,Elec- Industrial,Y,0,0,NA
95677,12,2017,Elec- Industrial,Y,0,0,NA
95685,10,2017,Elec- Industrial,Y,0,0,NA
95685,11,2017,Elec- Industrial,Y,0,0,NA
95685,12,2017,Elec- Industrial,Y,0,0,NA
95687,10,2017,Elec- Industrial,Y,0,0,NA
95687,11,2017,Elec- Industrial,Y,0,0,NA
95687,12,2017,Elec- Industrial,Y,0,0,NA
95688,10,2017,Elec- Industrial,Y,0,0,NA
95688,11,2017,Elec- Industrial,Y,0,0,NA
95688,12,2017,Elec- Industrial,Y,0,0,NA
95691,10,2017,Elec- Industrial,Y,0,0,NA
95691,11,2017,Elec- Industrial,Y,0,0,NA
95691,12,2017,Elec- Industrial,Y,0,0,NA
95713,10,2017,Elec- Industrial,Y,0,0,NA
95713,11,2017,Elec- Industrial,Y,0,0,NA
95713,12,2017,Elec- Industrial,Y,0,0,NA
95728,10,2017,Elec- Industrial,Y,0,0,NA
95728,11,2017,Elec- Industrial,Y,0,0,NA
95728,12,2017,Elec- Industrial,Y,0,0,NA
95747,10,2017,Elec- Industrial,Y,0,0,NA
95747,11,2017,Elec- Industrial,Y,0,0,NA
95747,12,2017,Elec- Industrial,Y,0,0,NA
95762,10,2017,Elec- Industrial,Y,0,0,NA
95762,11,2017,Elec- Industrial,Y,0,0,NA
95762,12,2017,Elec- Industrial,Y,0,0,NA
95765,10,2017,Elec- Industrial,Y,0,0,NA
95765,11,2017,Elec- Industrial,Y,0,0,NA
95765,12,2017,Elec- Industrial,Y,0,0,NA
95776,10,2017,Elec- Industrial,Y,0,0,NA
95776,11,2017,Elec- Industrial,Y,0,0,NA
95776,12,2017,Elec- Industrial,Y,0,0,NA
95901,10,2017,Elec- Industrial,Y,0,0,NA
95901,11,2017,Elec- Industrial,Y,0,0,NA
95901,12,2017,Elec- Industrial,Y,0,0,NA
95912,10,2017,Elec- Industrial,Y,0,0,NA
95912,11,2017,Elec- Industrial,Y,0,0,NA
95926,10,2017,Elec- Industrial,Y,0,0,NA
95926,11,2017,Elec- Industrial,Y,0,0,NA
95926,12,2017,Elec- Industrial,Y,0,0,NA
95928,10,2017,Elec- Industrial,Y,0,0,NA
95928,11,2017,Elec- Industrial,Y,0,0,NA
95928,12,2017,Elec- Industrial,Y,0,0,NA
95963,10,2017,Elec- Industrial,Y,0,0,NA
95963,11,2017,Elec- Industrial,Y,0,0,NA
95963,12,2017,Elec- Industrial,Y,0,0,NA
95965,10,2017,Elec- Industrial,Y,0,0,NA
95965,11,2017,Elec- Industrial,Y,0,0,NA
95965,12,2017,Elec- Industrial,Y,0,0,NA
95966,10,2017,Elec- Industrial,Y,0,0,NA
95966,11,2017,Elec- Industrial,Y,0,0,NA
95966,12,2017,Elec- Industrial,Y,0,0,NA
95969,10,2017,Elec- Industrial,Y,0,0,NA
95969,11,2017,Elec- Industrial,Y,0,0,NA
95969,12,2017,Elec- Industrial,Y,0,0,NA
95987,10,2017,Elec- Industrial,Y,0,0,NA
95987,11,2017,Elec- Industrial,Y,0,0,NA
95987,12,2017,Elec- Industrial,Y,0,0,NA
95988,10,2017,Elec- Industrial,Y,0,0,NA
95988,11,2017,Elec- Industrial,Y,0,0,NA
95988,12,2017,Elec- Industrial,Y,0,0,NA
95991,10,2017,Elec- Industrial,Y,0,0,NA
95991,11,2017,Elec- Industrial,Y,0,0,NA
95991,12,2017,Elec- Industrial,Y,0,0,NA
95993,10,2017,Elec- Industrial,Y,0,0,NA
95993,11,2017,Elec- Industrial,Y,0,0,NA
95993,12,2017,Elec- Industrial,Y,0,0,NA
96003,10,2017,Elec- Industrial,Y,0,0,NA
96003,11,2017,Elec- Industrial,Y,0,0,NA
96003,12,2017,Elec- Industrial,Y,0,0,NA
96013,10,2017,Elec- Industrial,Y,0,0,NA
96013,11,2017,Elec- Industrial,Y,0,0,NA
96013,12,2017,Elec- Industrial,Y,0,0,NA
96021,10,2017,Elec- Industrial,Y,0,0,NA
96021,11,2017,Elec- Industrial,Y,0,0,NA
96021,12,2017,Elec- Industrial,Y,0,0,NA
96080,10,2017,Elec- Industrial,Y,0,0,NA
96080,11,2017,Elec- Industrial,Y,0,0,NA
96080,12,2017,Elec- Industrial,Y,0,0,NA
93101,10,2017,Elec- Residential,Y,0,0,NA
93101,11,2017,Elec- Residential,Y,0,0,NA
93101,12,2017,Elec- Residential,Y,0,0,NA
93105,10,2017,Elec- Residential,Y,0,0,NA
93105,11,2017,Elec- Residential,Y,0,0,NA
93105,12,2017,Elec- Residential,Y,0,0,NA
93110,10,2017,Elec- Residential,Y,0,0,NA
93110,11,2017,Elec- Residential,Y,0,0,NA
93110,12,2017,Elec- Residential,Y,0,0,NA
93111,10,2017,Elec- Residential,Y,0,0,NA
93111,11,2017,Elec- Residential,Y,0,0,NA
93111,12,2017,Elec- Residential,Y,0,0,NA
93117,10,2017,Elec- Residential,Y,0,0,NA
93117,11,2017,Elec- Residential,Y,0,0,NA
93117,12,2017,Elec- Residential,Y,0,0,NA
93201,10,2017,Elec- Residential,N,299,135425,453
93201,11,2017,Elec- Residential,N,306,141149,461
93201,12,2017,Elec- Residential,N,310,224908,726
93203,10,2017,Elec- Residential,Y,4743,1905610,402
93203,11,2017,Elec- Residential,Y,4740,1639991,346
93203,12,2017,Elec- Residential,Y,4756,2248567,473
93204,10,2017,Elec- Residential,N,2306,873686,379
93204,11,2017,Elec- Residential,N,2306,801992,348
93204,12,2017,Elec- Residential,N,2306,1101371,478
93206,10,2017,Elec- Residential,N,521,263270,505
93206,11,2017,Elec- Residential,N,522,259914,498
93206,12,2017,Elec- Residential,N,525,392978,749
93210,10,2017,Elec- Residential,N,4330,1854584,428
93210,11,2017,Elec- Residential,N,4334,1797249,415
93210,12,2017,Elec- Residential,N,4341,2406875,554
93212,10,2017,Elec- Residential,Y,4282,1888391,441
93212,11,2017,Elec- Residential,Y,4285,1808941,422
93212,12,2017,Elec- Residential,Y,4287,2457193,573
93219,10,2017,Elec- Residential,Y,130,69753,537
93219,11,2017,Elec- Residential,Y,129,72959,566
93219,12,2017,Elec- Residential,Y,128,116152,907
93224,10,2017,Elec- Residential,Y,212,107867,509
93224,11,2017,Elec- Residential,Y,216,103575,480
93224,12,2017,Elec- Residential,Y,216,134775,624
93230,10,2017,Elec- Residential,N,898,617109,687
93230,11,2017,Elec- Residential,N,894,677039,757
93230,12,2017,Elec- Residential,N,894,946041,1058
93234,10,2017,Elec- Residential,N,1502,569585,379
93234,11,2017,Elec- Residential,N,1499,519043,346
93234,12,2017,Elec- Residential,N,1502,684118,455
93239,10,2017,Elec- Residential,N,376,157808,420
93239,11,2017,Elec- Residential,N,375,143402,382
93239,12,2017,Elec- Residential,N,373,211548,567
93240,10,2017,Elec- Residential,Y,0,0,NA
93240,11,2017,Elec- Residential,Y,0,0,NA
93240,12,2017,Elec- Residential,Y,0,0,NA
93241,10,2017,Elec- Residential,N,3399,1357351,399
93241,11,2017,Elec- Residential,N,3410,1228890,360
93241,12,2017,Elec- Residential,N,3398,1867677,550
93242,10,2017,Elec- Residential,N,973,552947,568
93242,11,2017,Elec- Residential,N,974,575742,591
93242,12,2017,Elec- Residential,N,972,795505,818
93243,10,2017,Elec- Residential,N,436,195505,448
93243,11,2017,Elec- Residential,N,432,211903,491
93243,12,2017,Elec- Residential,N,433,260541,602
93245,10,2017,Elec- Residential,N,10403,4989419,480
93245,11,2017,Elec- Residential,N,10393,4863151,468
93245,12,2017,Elec- Residential,N,10414,6324022,607
93249,10,2017,Elec- Residential,N,595,222903,375
93249,11,2017,Elec- Residential,N,594,200937,338
93249,12,2017,Elec- Residential,N,596,317815,533
93250,10,2017,Elec- Residential,N,2458,984121,400
93250,11,2017,Elec- Residential,N,2453,900806,367
93250,12,2017,Elec- Residential,N,2458,1229402,500
93251,10,2017,Elec- Residential,Y,0,0,NA
93251,11,2017,Elec- Residential,Y,0,0,NA
93251,12,2017,Elec- Residential,Y,0,0,NA
93252,10,2017,Elec- Residential,N,536,242586,453
93252,11,2017,Elec- Residential,N,540,231853,429
93252,12,2017,Elec- Residential,N,541,319384,590
93254,10,2017,Elec- Residential,N,299,147158,492
93254,11,2017,Elec- Residential,N,298,151301,508
93254,12,2017,Elec- Residential,N,299,193286,646
93256,10,2017,Elec- Residential,Y,0,0,NA
93256,11,2017,Elec- Residential,Y,0,0,NA
93256,12,2017,Elec- Residential,Y,0,0,NA
93263,10,2017,Elec- Residential,N,5747,2360344,411
93263,11,2017,Elec- Residential,N,5765,2213304,384
93263,12,2017,Elec- Residential,N,5771,3088293,535
93266,10,2017,Elec- Residential,N,375,183555,489
93266,11,2017,Elec- Residential,N,373,183530,492
93266,12,2017,Elec- Residential,N,372,262721,706
93268,10,2017,Elec- Residential,N,5401,2292071,424
93268,11,2017,Elec- Residential,N,5418,2028468,374
93268,12,2017,Elec- Residential,N,5403,2703247,500
93274,10,2017,Elec- Residential,Y,0,0,NA
93274,11,2017,Elec- Residential,Y,0,0,NA
93274,12,2017,Elec- Residential,Y,0,0,NA
93276,10,2017,Elec- Residential,Y,0,0,NA
